station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel,lat,lng,match,matched_addr
A0030598,유림주유소 ㈜에스엘설린,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 진영읍 서부로 127,1,0,0,055-342-0016,35.2859938124237,128.767322044047,addr,경남 김해시 진영읍 서부로 127
A0030603,도야주유소,S-OIL,경남 밀양시,경남,밀양시,경남 밀양시 하남읍 하남로 65,0,0,0,055-391-2001,35.3845056035825,128.733193981947,addr,경남 밀양시 하남읍 하남로 65
A0030604,평화주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 가야로 500 (동상동),1,0,1,055-328-3434,35.2374253726796,128.887940472616,addr,경남 김해시 가야로 500
A0030606,만땅주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 김해대로 1300,1,0,0,055-345-8863,35.2841156152417,128.817148538411,addr,경남 김해시 한림면 김해대로 1300
A0030607,㈜경인에너지 구도일주유소 김해,S-OIL,경남 김해시,경남,김해시,경남 김해시 김해대로 2329 (부원동),1,0,0,055-339-0230,35.2265976258059,128.881548246458,addr,경남 김해시 김해대로 2329
A0030616,청남주유소,GS칼텍스,경남 밀양시,경남,밀양시,경남 밀양시 산내면 밀양대로 3541,1,0,0,055-351-0120,35.5473429121116,128.858195837921,addr,경남 밀양시 산내면 밀양대로 3541
A0030620,굿모닝주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시 내외중앙로 99 (내동),1,0,1,055-000-0000,35.2388454405156,128.867004919715,addr,경남 김해시 내외중앙로 99
A0030628,용담주유소,SK에너지,경남 김해시,경남,김해시,경상남도 김해시 서부로38번길 6진영읍,0,0,0,055-346-1525,35.2935928398469,128.762484260014,addr,경남 김해시 진영읍 서부로38번길 6
A0030630,대청주유소 ㈜해광에너지,S-OIL,경남 김해시,경남,김해시,경남 김해시 장유면 금관대로 328,1,0,0,055-312-5217,35.1878557334254,128.791102759159,addr,경남 김해시 금관대로 328
A0030631,대중주유소,GS칼텍스,경남 김해시,경남,김해시,경상남도 김해시 대동면 대동로 302-3,0,0,0,055-331-7557,35.2364513317873,128.951098618026,addr,경남 김해시 대동면 대동로 302-3
A0030635,화영삼방셀프주유소,알뜰주유소,경남 김해시,경남,김해시,경남 김해시 삼안로 151 (삼방동),1,0,1,051-324-5566,35.2418913059997,128.913812941177,addr,경남 김해시 삼안로 151
A0030636,예림주유소,SK에너지,경남 밀양시,경남,밀양시,경남 밀양시 상남면 밀양대로 1473,0,0,0,055-355-5119,35.4641255402596,128.756156596745,addr,경남 밀양시 상남면 밀양대로 1473
A0030639,좋은셀프주유소,SK에너지,경남 김해시,경남,김해시,경상남도 김해시  장유로 117,1,0,0,055-314-5152,35.2111657774167,128.8011218862,addr,경남 김해시 장유로 117
A0030644,부성주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 상동면 상동로 799,1,0,0,055-321-0288,35.315095923175,128.953630129538,addr,경남 김해시 상동면 상동로 799
A0030649,스타주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 가야로 409,1,0,1,055-723-3407,35.2438538541245,128.881902643453,addr,경남 김해시 가야로 409
A0030652,독도사랑주유소29,자가상표,경남 김해시,경남,김해시,경남 김해시 대동면 대동로 126,0,0,0,055-314-4774,35.2288462921056,128.936436661846,addr,경남 김해시 대동면 대동로 126
A0030653,태경주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 진영읍 서부로 211,1,0,0,055-343-5186,35.2789434100004,128.767714902503,addr,경남 김해시 진영읍 서부로 211
A0030656,㈜하나로에프앤씨,SK에너지,경남 밀양시,경남,밀양시,경남 밀양시 밀양대로 1744,1,0,0,055-351-2668,35.4817211430737,128.754353466725,addr,경남 밀양시 밀양대로 1744
A0030658,경민주유소,알뜰주유소,경남 밀양시,경남,밀양시,경남 밀양시 밀양대로 1900,1,1,1,055-353-1339,35.4932903841589,128.744666801798,addr,경남 밀양시 밀양대로 1900
A0030659,김해제일주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시  분성로 440 (삼정동),0,0,0,055-314-5184,35.234759161425,128.894033649074,addr,경남 김해시 분성로 440
A0030660,진영셀프주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 진영읍 김해대로 68,1,0,0,055-343-4708,35.2943133707727,128.707787818181,addr,경남 김해시 진영읍 김해대로 68
A0030661,제일주유소,SK에너지,경남 밀양시,경남,밀양시,경남 밀양시 하남읍 명례로 72,0,0,0,055-391-7777,35.3702152136544,128.729971255406,addr,경남 밀양시 하남읍 명례로 72
A0030662,㈜에프엠씨 신장유주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 반룡로 76,1,0,0,055-312-9591,35.1886970671716,128.806264161951,addr,경남 김해시 반룡로 76
A0030664,(주)대윤에너지 산본주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 진례면 고모로 109,1,0,0,0,35.2377656281495,128.767753965181,addr,경남 김해시 진례면 고모로 109
A0030665,대윤주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 진영읍 서부로 166,0,0,0,055-000-0000,35.282835607671,128.768644577056,addr,경남 김해시 진영읍 서부로 166
A0030667,(주)가온에너지 힘이나주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 생림면 생림대로 862,1,0,0,055-332-5151,35.335300680295,128.848082884782,addr,경남 김해시 생림면 생림대로 862
A0030676,주식회사삼문주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 진례면 고모로 599,0,0,0,055-343-9937,35.2772052948711,128.776600253393,addr,경남 김해시 진례면 고모로 599
A0030678,안하주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 한림면 안하로 75,0,0,0,055-342-5432,35.3063605346754,128.824095814831,addr,경남 김해시 한림면 안하로 75
A0030679,주식회사 영원에너지,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 호계로 459 (부원동),0,0,0,055-324-5146,35.2313844680458,128.884361800392,addr,경남 김해시 호계로 459
A0030691,㈜표주주유소,자가상표,경남 김해시,경남,김해시,경남 김해시 상동면 동북로437번길 58-77,0,0,0,055-334-0252,35.3080543283144,128.960605132167,addr,경남 김해시 상동면 동북로437번길 58-77
A0030692,삼화주유소,S-OIL,경남 창녕군,경남,창녕군,경남 창녕군 도천면 온천로 202,0,0,0,055-521-2222,35.4444806160247,128.546262240744,addr,경남 창녕군 도천면 온천로 202
A0030693,정목에너지(주)오페주유소,S-OIL,경남 창원시,경남,창원시,경남 창원시 의창구 사화로 252 (팔용동),1,0,1,055-293-6700,35.2447239691906,128.630828097954,addr,경남 창원시 의창구 사화로 252
A0030694,(주)천일에너지 천일주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 낙동북로 65 (강동동),1,0,0,051-973-5999,35.218694697106,128.936905492601,addr,부산 강서구 낙동북로 65
A0030695,(주)거명주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 가야로 222 (구산동),1,0,0,055-332-5300,35.2577139298559,128.872839834117,addr,경남 김해시 가야로 222
A0030696,주식회사신화이엔엘,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 진례면 고모로 350,0,0,0,055-345-6664,35.2578587584635,128.768640543536,addr,경남 김해시 진례면 고모로 350
A0030697,(주)현대주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 한림면 한림로 131,0,0,0,055-342-7900,35.3047320646194,128.807766274838,addr,경남 김해시 한림면 한림로 131
A0030700,삼랑진농협임천주유소,NH-OIL,경남 밀양시,경남,밀양시,경남 밀양시 삼랑진읍 삼랑진로 1319,0,0,1,055-351-2978,35.4526999779242,128.797049924337,addr,경남 밀양시 삼랑진읍 삼랑진로 1319
A0030702,동밀양농협주유소,NH-OIL,경남 밀양시,경남,밀양시,경남 밀양시 산외면 산외로 435,0,0,1,055-351-0421,35.5022356168961,128.815728927054,addr,경남 밀양시 산외면 산외로 435
A0030704,청도농협주유소,NH-OIL,경남 밀양시,경남,밀양시,경남 밀양시 청도면 청도로 157,0,0,1,055-353-3337,35.5472071807081,128.6305804764,addr,경남 밀양시 청도면 청도로 157
A0030705,무안농협주유소,SK에너지,경남 밀양시,경남,밀양시,경남 밀양시 무안면 사명로 457,0,0,1,055-352-0756,35.4656310393942,128.650339164216,addr,경남 밀양시 무안면 사명로 457
A0030706,밀양농협주유소,NH-OIL,경남 밀양시,경남,밀양시,경남 밀양시 상남면 밀양대로 1472,0,0,1,055-355-7777,35.4635155947345,128.756623042148,addr,경남 밀양시 상남면 밀양대로 1472
A0030707,남밀양농협주유소,자가상표,경남 밀양시,경남,밀양시,경남 밀양시 초동면 초동로 105,0,0,1,055-391-4040,35.4218113122962,128.67240237362,addr,경남 밀양시 초동면 초동로 105
A0030708,진례농협주유소농기계센터,NH-OIL,경남 김해시,경남,김해시,경남 김해시 진례면 서부로 558,1,0,1,055-342-3641,35.2531847868163,128.75044108837,addr,경남 김해시 진례면 서부로 558
A0030709,영남원예농협 미소지점주유소,NH-OIL,경남 김해시,경남,김해시,경남 김해시  분성로 465 (활천동),1,1,1,055-337-0055,35.2353020458839,128.897202368781,addr,경남 김해시 분성로 465
A0030710,김해농협주유소,NH-OIL,경남 김해시,경남,김해시,경남 김해 삼정동 김해대로 2476,1,1,1,055-314-6142,35.227260741493,128.897774778843,addr,경남 김해시 김해대로 2476
A0030711,장유농협주유소,NH-OIL,경남 김해시,경남,김해시,경남 김해시 장유로 415 (신문동),1,1,1,055-314-8815,35.1904714134752,128.821125229802,addr,경남 김해시 장유로 415
A0030718,밀양현대주유소,HD현대오일뱅크,경남 밀양시,경남,밀양시,경남 밀양시 밀양대로 1811 (삼문동),1,0,1,055-356-8051,35.4863068944881,128.749230403706,addr,경남 밀양시 밀양대로 1811
A0030721,광신석유(주)직영 김해대로주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시 김해대로 1816,1,0,0,055-339-2245,,,fail,
A0030731,대양석유(주) 서김해셀프주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시 금관대로 892 (풍유동),1,0,1,055-329-2400,35.2080806239083,128.844287744765,addr,경남 김해시 금관대로 892
A0030735,(주)소모 장유셀프주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 장유면 덕정로 103,1,0,1,055-312-7674,35.1799666397818,128.796408807853,addr,경남 김해시 덕정로 103
A0030738,삼계셀프주유소,자가상표,경남 김해시,경남,김해시,경남 김해시 김해대로 1711 (삼계동),1,0,0,055-333-5157,35.2703353798707,128.85636512471,addr,경남 김해시 김해대로 1711
A0030743,(주)가온에너지 힘쎈주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 장유면 장유로 378,1,0,0,055-328-5104,35.193210334368,128.818601852949,addr,경남 김해시 장유로 378
A0030744,한길주유소 인제대점 한솔유화㈜,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 인제로 29,1,0,1,055-338-7388,35.231329987009,128.904854943853,addr,경남 김해시 인제로 29
A0030747,해창석유(주)밀양강주유소,SK에너지,경남 밀양시,경남,밀양시,경남 밀양시 밀양대로 2255 (교동),0,0,0,055-354-3045,35.5122490078183,128.762530817925,addr,경남 밀양시 밀양대로 2255
A0030751,삼부주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 상동면 상동로 509,1,0,0,055-312-4243,35.3064922480775,128.925926136661,addr,경남 김해시 상동면 상동로 509
A0030753,한길주유소 김해점 한솔유화㈜,SK에너지,경남 김해시,경남,김해시,경남 김해시 분성로 647,1,0,1,055-338-2346,35.2364152135333,128.916653326643,addr,경남 김해시 분성로 647
A0030765,CJ대한통운㈜ 김해탑주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 가야로 524 (동상동),1,0,1,055-328-9953,35.2355521366557,128.889224564034,addr,경남 김해시 가야로 524
A0030766,내룡주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 진영읍 서부로 60,0,0,0,055-342-4852,35.2905609239085,128.763153196484,addr,경남 김해시 진영읍 서부로 60
A0030768,무지개셀프주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시 호계로 282 (부원동),1,0,0,055-339-5151,35.2160800560308,128.888289513521,addr,경남 김해시 호계로 282
A0030770,㈜경인석유 진영(순천방향)주유소,알뜰(ex),경남 김해시,경남,김해시,경남 김해시 진영읍 하계로96번길 44-49,1,0,1,055-342-0878,35.2793597682199,128.714168942127,addr,경남 김해시 진영읍 하계로96번길 44-49
A0030773,구산주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시 가락로 323 (북부동),1,0,0,055-331-5172,35.2537544165802,128.871033421166,addr,경남 김해시 가락로 323
A0030774,명문주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 금관대로 936,1,0,0,055-329-2678,35.212005079327,128.846035941932,addr,경남 김해시 금관대로 936
A0030776,다누리주유소 (주)해광에너지,S-OIL,경남 김해시,경남,김해시,경남 김해시 호계로 326,1,0,0,055-321-8877,35.219694365622,128.886728516109,addr,경남 김해시 호계로 326
A0030777,(주)에이원 동창원IC주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 진영읍 김해대로 139,1,0,0,055-343-6402,35.2999126423201,128.709178578498,addr,경남 김해시 진영읍 김해대로 139
A0030779,(주)가온에너지 힘대로주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 김해대로 1924 (구산동),1,0,0,055-326-5121,35.2549278605222,128.866558329662,addr,경남 김해시 김해대로 1924
A0030780,태권브이주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 칠산로 341,1,0,0,055-323-4406,35.202877992335,128.85069644108,addr,경남 김해시 칠산로 341
A0030781,(주)경일진영지점 세경주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 진영읍 김해대로 118,1,0,0,055-345-9607,35.2981546220593,128.708658583494,addr,경남 김해시 진영읍 김해대로 118
A0030783,상신에너지(주) 생림공단주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 생림면 생림대로 560,1,0,0,055-327-8998,35.3166349022047,128.868216841308,addr,경남 김해시 생림면 생림대로 560
A0030784,(주)가온에너지 힘찬주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 김해대로 2773,1,0,0,055-338-5104,35.2235608643903,128.927197381454,addr,경남 김해시 김해대로 2773
A0030786,조양주유소,SK에너지,경북 경주시,경북,경주시,경북 경주시 외동읍 산업로 1862,1,0,0,054-777-7995,35.6802816399769,129.3331123512,addr,경북 경주시 외동읍 산업로 1862
A0030788,대한주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 진영읍 서부로 371,0,0,0,055-344-0051,35.2682401576791,128.755499278634,addr,경남 김해시 진영읍 서부로 371
A0030789,효천주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 생림면 생림대로 1037,1,0,0,055-333-9088,35.349853905238,128.850435361069,addr,경남 김해시 생림면 생림대로 1037
A0030790,(주)출광주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 금관대로 1152 (외동),1,0,0,055-328-3596,35.2304219050778,128.850628464051,addr,경남 김해시 금관대로 1152
A0030792,삼일주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 연삼로 1051 (삼양일동),0,0,0,064-725-2355,33.5194518675408,126.595642006238,addr,제주특별자치도 제주시 연삼로 1051
A0030793,동홍주유소,S-OIL,제주 서귀포시,제주,서귀포시,제주 서귀포시 일주동로 8586,1,0,0,064-733-5149,33.2550163060052,126.571044719944,addr,제주특별자치도 서귀포시 일주동로 8586
A0030796,평화로주유소,GS칼텍스,제주 제주시,제주,제주시,제주특별자치도 제주시 노형로 177 (노형동),1,0,0,064-747-5149,33.4712101290104,126.460943159182,addr,제주특별자치도 제주시 노형로 177
A0030797,광동주유소,알뜰주유소,제주 제주시,제주,제주시,제주 제주시 일주서로 7832 (연동),1,1,1,064-742-2525,33.4933155561331,126.483278530477,addr,제주특별자치도 제주시 일주서로 7832
A0030802,극동주유소,S-OIL,제주 제주시,제주,제주시,제주특별자치도 제주시 서광로27길 2 (이도일동),1,0,0,064-722-3568,33.5004951973269,126.525355843429,addr,제주특별자치도 제주시 서광로27길 2
A0030806,현대주유소,SK에너지,제주 제주시,제주,제주시,제주특별자치도 제주시 용문로 131,0,0,0,064-711-1440,33.5066015125434,126.50861670405,addr,제주특별자치도 제주시 용문로 131
A0030808,서광로주유소,GS칼텍스,제주 제주시,제주,제주시,제주특별자치도 제주시  서광로 125 (용담2동),1,0,0,064-712-5185,33.5005238667351,126.509840307232,addr,제주특별자치도 제주시 서광로 125
A0030809,칠십리주유소,GS칼텍스,제주 서귀포시,제주,서귀포시,제주 서귀포시 중정로 40 (서귀동),0,0,0,064-732-5188,33.2473607756447,126.560543199609,addr,제주특별자치도 서귀포시 중정로 40
A0030810,공단주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 연삼로 727 (화북이동),0,0,0,064-755-2555,33.5115364245863,126.563216973289,addr,제주특별자치도 제주시 연삼로 727
A0030814,봉개주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 번영로 515 (봉개동),0,0,0,064-721-3579,33.4896111017444,126.596706347583,addr,제주특별자치도 제주시 번영로 515
A0030816,진성주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 한경면 일주서로 4672,0,0,0,064-772-3745,33.3727556103044,126.211007164036,addr,제주특별자치도 제주시 한경면 일주서로 4672
A0030818,대천주유소,HD현대오일뱅크,제주 제주시,제주,제주시,제주특별자치도 구좌읍 비자림로 1219,0,0,0,064-783-9975,33.4355145330501,126.734993133652,addr,제주특별자치도 제주시 구좌읍 비자림로 1219
A0030819,우수주유소,알뜰주유소,제주 서귀포시,제주,서귀포시,제주 서귀포시 표선면 번영로 3497,1,1,1,064-787-1844,33.3365860856324,126.828777715023,addr,제주특별자치도 서귀포시 표선면 번영로 3497
A0030821,산방주유소,SK에너지,제주 서귀포시,제주,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 34,0,0,1,064-794-2314,33.222679134542,126.247777965566,addr,제주특별자치도 서귀포시 대정읍 신영로 34
A0030823,수원주유소,GS칼텍스,제주 제주시,제주,제주시,제주특별자치도 제주시 한림읍 한림로 796,0,0,0,064-796-2200,33.424277936085,126.268030200484,addr,제주특별자치도 제주시 한림읍 한림로 796
A0030825,삼진주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 용문로 54 (용담이동),0,0,0,064-758-8227,33.5042411079307,126.501923261291,addr,제주특별자치도 제주시 용문로 54
A0030828,부윤주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 대소면 대동로 538,0,0,0,043-881-7477,36.9509687565535,127.521558995222,addr,충북 음성군 대소읍 대동로 538
A0030829,HD현대오일뱅크㈜직영 연북로주유소,HD현대오일뱅크,제주 제주시,제주,제주시,제주 제주시 연북로 524,0,0,1,064-726-5198,33.4846109430329,126.536412027415,addr,제주특별자치도 제주시 연북로 524
A0030830,한경주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 한경면 신한로 15,0,0,0,064-772-2944,33.3499659962379,126.184764088196,addr,제주특별자치도 제주시 한경면 신한로 15
A0030831,애월주유소,HD현대오일뱅크,제주 제주시,제주,제주시,제주특별자치도 제주시 애월읍 일주서로 6325,0,0,0,064-799-7077,33.4630884369618,126.329929496259,addr,제주특별자치도 제주시 애월읍 일주서로 6325
A0030832,동귀주유소,SK에너지,제주 제주시,제주,제주시,제주특별자치도 제주시 애월읍 일주서로 7092,1,0,0,064-713-5166,33.4838810440594,126.407112835781,addr,제주특별자치도 제주시 애월읍 일주서로 7092
A0030833,귀일주유소,알뜰주유소,제주 제주시,제주,제주시,제주특별자치도 제주시 애월읍 하귀로 22,1,1,1,064-713-4059,33.4797338191817,126.399619208865,addr,제주특별자치도 제주시 애월읍 하귀로 22
A0030834,유수암주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 애월읍 유수암평화10길 2,0,0,0,064-799-5185,33.427339215177,126.410795626575,addr,제주특별자치도 제주시 애월읍 유수암평화10길 2
A0030836,늘푸른주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 서광로 99 (용담이동),0,0,0,064-712-5182,33.5006448022038,126.506894505418,addr,제주특별자치도 제주시 서광로 99
A0030840,삼화석유(주) 연동주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 연북로 154 (연동),1,0,1,064-745-2225,33.4814401170455,126.497812518633,addr,제주특별자치도 제주시 연북로 154
A0030842,남동주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 남광로 78,0,0,1,064-752-5149,33.495823011422,126.543362531254,addr,제주특별자치도 제주시 남광로 78
A0030844,명지주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 일주동로 247(화북일동),0,0,0,064-755-9892,33.5200937053352,126.57160800669,addr,제주특별자치도 제주시 일주동로 247
A0030846,제주self주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 노형로 290 (노형동),1,0,1,064-746-8222,33.4784347885826,126.469199262904,addr,제주특별자치도 제주시 노형로 290
A0030849,함덕주유소,알뜰주유소,제주 제주시,제주,제주시,제주 제주시 조천읍 신북로 603,0,0,1,064-783-8509,33.5402107517534,126.673835595106,addr,제주특별자치도 제주시 조천읍 신북로 603
A0030852,평대주유소,알뜰주유소,제주 제주시,제주,제주시,제주특별자치도 제주시 구좌읍 일주동로 2948,0,0,1,064-783-0187,33.5306220126163,126.83706004394,addr,제주특별자치도 제주시 구좌읍 일주동로 2948
A0030855,염돈주유소,S-OIL,제주 서귀포시,제주,서귀포시,제주 서귀포시 일주서로 136,1,0,0,064-739-5400,33.2502592169839,126.493446759756,addr,제주특별자치도 서귀포시 일주서로 136
A0030861,엔크린주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 일주서로 7650 (이호이동),1,0,1,064-712-5152,33.4943343055777,126.463849179443,addr,제주특별자치도 제주시 일주서로 7650
A0030863,초원주유소,알뜰주유소,제주 서귀포시,제주,서귀포시,제주 서귀포시 일주서로 27 (강정동),1,1,1,064-739-5551,33.2495629903901,126.505093895856,addr,제주특별자치도 서귀포시 일주서로 27
A0030864,정석주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 한림읍 한수풀로 121,0,0,0,064-796-9797,33.4216099902782,126.274804395642,addr,제주특별자치도 제주시 한림읍 한수풀로 121
A0030865,효돈주유소,GS칼텍스,제주 서귀포시,제주,서귀포시,제주특별자치도 서귀포시 일주동로 8314 (신효동),1,0,1,064-767-3030,33.2603132043671,126.599093351807,addr,제주특별자치도 서귀포시 일주동로 8314
A0030868,고산주유소,GS칼텍스,제주 제주시,제주,제주시,제주 제주시 한경면 고산로 5,0,0,0,064-772-2626,33.3014651927313,126.179388240448,addr,제주특별자치도 제주시 한경면 고산로 5
A0030871,애월한담주유소,GS칼텍스,제주 제주시,제주,제주시,제주 제주시 애월읍 애월로 79,1,0,1,064-799-3975,33.4646064650547,126.315724197841,addr,제주특별자치도 제주시 애월읍 애월로 79
A0030872,삼성주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 우정로 43 (외도일동),1,0,1,064-713-3500,33.4890122926417,126.43116580277,addr,제주특별자치도 제주시 우정로 43
A0030876,씨티주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 한라대학로 88,1,0,0,064-711-5189,33.4761316649857,126.479465854999,addr,제주특별자치도 제주시 한라대학로 88
A0030878,난산입구주유소,GS칼텍스,제주 서귀포시,제주,서귀포시,제주도 서귀포시 성산읍 일주동로 5058,0,0,0,064-784-0084,33.3847350971987,126.879019344676,addr,제주특별자치도 서귀포시 성산읍 일주동로 5058
A0030880,일도주유소,S-OIL,제주 제주시,제주,제주시,제주특별자치도 제주시 고마로 137 (일도이동),0,0,0,064-721-2025,33.5024583483656,126.543012370087,addr,제주특별자치도 제주시 고마로 137
A0030883,감산주유소,SK에너지,제주 서귀포시,제주,서귀포시,제주 서귀포시 안덕면 일주서로 1487,0,0,0,064-794-1116,33.2596985004821,126.356460760036,addr,제주특별자치도 서귀포시 안덕면 일주서로 1487
A0030885,동광주유소,GS칼텍스,제주 서귀포시,제주,서귀포시,제주 서귀포시 안덕면 동광로 164,0,0,0,064-794-8886,33.3103458965264,126.341356475317,addr,제주특별자치도 서귀포시 안덕면 동광로 164
A0030886,삼남주유소,GS칼텍스,제주 제주시,제주,제주시,제주특별자치도 제주시 남성로 60,0,0,0,064-755-1618,33.5051247193962,126.513968232855,addr,제주특별자치도 제주시 남성로 60
A0030888,신례주유소,SK에너지,제주 서귀포시,제주,서귀포시,제주 서귀포시 남원읍 중산간동로 7097,0,0,0,064-767-3001,33.2846354857364,126.633666584105,addr,제주특별자치도 서귀포시 남원읍 중산간동로 7097
A0030889,풍년주유소,HD현대오일뱅크,제주 서귀포시,제주,서귀포시,제주특별자치도 서귀포시 표선면 표선동서로 111,1,0,0,064-738-0833,33.3147304481531,126.826962638964,addr,제주특별자치도 서귀포시 표선면 표선동서로 111
A0030890,동일주유소,GS칼텍스,제주 제주시,제주,제주시,제주특별자치도 제주시 동광로 103 (일도이동),0,0,0,064-758-3341,33.5062503233406,126.53828598449,addr,제주특별자치도 제주시 동광로 103
A0030897,도남주유소,SK에너지,제주 제주시,제주,제주시,제주특별자치도 제주시 연삼로 328 (도남동),0,0,0,064-751-2536,33.4918507319716,126.527433411306,addr,제주특별자치도 제주시 연삼로 328
A0030907,신촌주유소,HD현대오일뱅크,제주 제주시,제주,제주시,제주특별자치도 제주시 조천읍 신북로 74,1,0,1,064-805-8888,33.5344222279047,126.621741546036,addr,제주특별자치도 제주시 조천읍 신북로 74
A0030908,터미널주유소,SK에너지,제주 제주시,제주,제주시,제주특별자치도 제주시 서광로4길 5 (오라일동),0,0,0,064-753-6618,33.4993235043981,126.514516127109,addr,제주특별자치도 제주시 서광로4길 5
A0030909,노형주유소,S-OIL,제주 제주시,제주,제주시,제주 제주시 1100로 3338,0,0,0,064-742-6896,33.4841218491866,126.480733845501,addr,제주특별자치도 제주시 1100로 3338
A0030911,월산주유소,HD현대오일뱅크,제주 제주시,제주,제주시,제주 제주시 노형로 201,0,0,0,064-746-2288,33.472896276184,126.462559990872,addr,제주특별자치도 제주시 노형로 201
A0030913,명품주유소,알뜰주유소,제주 제주시,제주,제주시,제주특별자치도 제주시 월광로 101 (노형동),1,1,1,064-712-5155,33.4892030002028,126.4699489792,addr,제주특별자치도 제주시 월광로 101
A0030919,월드컵주유소,SK에너지,제주 서귀포시,제주,서귀포시,제주 서귀포시 516로 206-3 (토평동),0,0,0,064-762-6520,33.2716902198932,126.585776219058,addr,제주특별자치도 서귀포시 516로 206-3
A0030920,외도주유소,GS칼텍스,제주 제주시,제주,제주시,제주특별자치도 제주시 일주서로 7277,0,0,0,064-743-3454,33.4926120874415,126.424667764328,addr,제주특별자치도 제주시 일주서로 7277
A0030923,삼화석유㈜스마트주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 연북로 732,1,0,1,064-724-8251,33.4959996589267,126.553913541781,addr,제주특별자치도 제주시 연북로 732
A0030924,온누리주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 중앙로 409 (아라이동),0,0,0,064-726-5185,33.4866513814883,126.541975195853,addr,제주특별자치도 제주시 중앙로 409
A0030925,희진주유소,SK에너지,제주 서귀포시,제주,서귀포시,제주 서귀포시 성산읍 일주동로 5160,1,0,0,064-783-0115,33.3768658127497,126.873387279887,addr,제주특별자치도 서귀포시 성산읍 일주동로 5160
A0030927,성안,S-OIL,제주 제주시,제주,제주시,제주 제주시 연삼로 50,0,0,0,064-743-9388,33.4933158330362,126.497686079375,addr,제주특별자치도 제주시 연삼로 50
A0030930,대은주유소,SK에너지,제주 제주시,제주,제주시,제주 제주시 번영로 112,1,0,0,064-725-5145,33.506242875726,126.557972623712,addr,제주특별자치도 제주시 번영로 112
