station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel
A0027144,서부산농협주유소,NH-OIL,부산 사하구,부산,사하구,부산 사하구 장평로 177 (장림동),1,0,1,051-262-0072
A0027145,회화에너지,S-OIL,부산 사하구,부산,사하구,부산 사하구 사하로 150,1,0,0,051-293-7601
A0027150,해운대주유소,S-OIL,부산 해운대구,부산,해운대구,부산 해운대구 좌동순환로 375,1,0,0,051-747-2526
A0027151,신평주유소,SK에너지,부산 사하구,부산,사하구,부산 사하구 하신중앙로 166 (신평동),0,0,0,051-203-4277
A0027154,남항대교주유소,SK에너지,부산 서구,부산,서구,부산 서구 충무대로 108 (암남동),1,0,0,051-231-5145
A0027158,토성셀프주유소,SK에너지,부산 사하구,부산,사하구,부산 사하구 다대로 581 (다대동),1,0,0,051-261-5145
A0027160,주식회사 금양티에스,HD현대오일뱅크,부산 사하구,부산,사하구,부산 사하구 감천항로 20,1,0,0,051-988-1817
A0027162,충무대로 셀프주유소 와이케이에너지㈜,GS칼텍스,부산 서구,부산,서구,부산 서구 충무대로 126,1,0,0,051-242-5189
A0027164,항도주유소,GS칼텍스,부산 부산진구,부산,부산진구,부산 부산진구 신암로 14,1,0,0,051-632-5189
A0027171,남성주유소,HD현대오일뱅크,부산 사하구,부산,사하구,부산 사하구 하신중앙로 240,1,0,1,051-205-4631
A0027175,낙동대로주유소,S-OIL,부산 사하구,부산,사하구,부산 사하구 낙동대로 312 (괴정동),1,0,1,051-291-5189
A0027177,광신홀딩스㈜ 직영 을숙도대로주유소,SK에너지,부산 사하구,부산,사하구,부산 사하구 을숙도대로 530 (신평동),1,0,0,051-205-8800
A0027181,(주)삼보부림SELF주유소,GS칼텍스,부산 북구,부산,북구,부산 북구 만덕대로 343 (만덕동),1,0,1,051-338-5156
A0027190,(주)디시에너지 운동장,HD현대오일뱅크,부산 서구,부산,서구,부산 서구 보수대로 220 (동대신제3동),1,0,0,051-243-0444
A0027191,비에스에너지㈜메가오션주유소,S-OIL,부산 사하구,부산,사하구,부산 사하구 감천항로 225,1,0,1,0
A0027198,극동유화(주) 부산주유소,S-OIL,부산 사하구,부산,사하구,부산 사하구 하신중앙로 165,1,0,1,051-293-5451
A0027204,장림주유소,HD현대오일뱅크,부산 사하구,부산,사하구,부산 사하구 장림로 287 (장림동),1,0,1,051-261-3773
A0027205,대양석유(주) SK괴정주유소,SK에너지,부산 사하구,부산,사하구,부산광역시 사하구  사하로 129,1,0,1,051-206-7446
A0027206,장림대흥주유소,SK에너지,부산 사하구,부산,사하구,부산 사하구 다대로 292 (장림동),1,0,0,051-262-5189
A0027207,SK에너지(주)국영,SK에너지,부산 사하구,부산,사하구,부산 사하구 장림번영로 7 (장림동),1,0,1,051-262-8866
A0027215,다대로주유소,HD현대오일뱅크,부산 사하구,부산,사하구,부산 사하구 을숙도대로 712,1,0,0,051-000-0000
A0027217,고려주유소 대신점,S-OIL,부산 서구,부산,서구,부산 서구 대영로 88,1,0,1,051-912-7555
A0027232,스타2주유소,GS칼텍스,부산 서구,부산,서구,부산 서구 원양로 260,0,0,0,051-243-6661
A0027233,신일주유소,SK에너지,부산 서구,부산,서구,부산 서구 구덕로 273 (서대신동1가),1,0,0,051-256-3929
A0027235,에스씨(주) 감천주유소,GS칼텍스,부산 사하구,부산,사하구,부산 사하구 감천로 79 (감천동),1,0,1,051-291-9700
A0027236,(주)디시에너지 대신지점,HD현대오일뱅크,부산 서구,부산,서구,부산 서구 대영로 91,1,0,0,051-242-8144
A0027237,동현주유소,SK에너지,부산 영도구,부산,영도구,부산 영도구 해양로 212,1,0,0,051-405-5170
A0027238,칠원주유소,S-OIL,경남 함안군,경남,함안군,경남 함안군 칠원읍 함의로 73,0,0,0,055-587-6644
A0027241,독도사랑주유소14,자가상표,경북 경주시,경북,경주시,경북 경주시 산업로 3241,1,0,0,054-000-0000
A0027242,시민주유소,HD현대오일뱅크,경남 밀양시,경남,밀양시,경남 밀양시 밀양대로 2168,1,0,0,055-354-1889
A0027248,(주)대양씨앤씨직영주유소,GS칼텍스,부산 동구,부산,동구,부산 동구 성남로 74 (범일동),1,0,0,051-646-5563
A0027256,장목주유소,SK에너지,경남 거제시,경남,거제시,경남 거제시 장목면 거제북로 1179,1,0,0,055-633-1026
A0027257,아산주유소,S-OIL,경남 하동군,경남,하동군,경남 하동군 하동읍 섬진강대로 2692,0,0,1,055-884-5189
A0027264,우양피앤엘㈜ 고성IC주유소,S-OIL,경남 고성군,경남,고성군,경남 고성군 고성읍 남해안대로 2234,1,0,0,055-673-8112
A0027266,우리주유소 (주)시블링스,알뜰주유소,부산 사상구,부산,사상구,부산 사상구 백양대로 701 (덕포동),1,0,1,051-304-3654
A0027272,직동토탈주유소,GS칼텍스,울산 울주군,울산,울주군,울산 울주군 언양읍 반구대로 964,1,0,0,052-262-5189
A0027278,서부산IC주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 학감대로 170,1,0,0,051-328-5189
A0027296,대명주유소,S-OIL,부산 부산진구,부산,부산진구,부산 부산진구 가야대로 523 (가야동),1,0,0,051-896-5105
A0027299,청구주유소,SK에너지,부산 동구,부산,동구,부산 동구 충장대로 281,1,0,0,051-635-9698
A0027301,구도일주유소 부산진,S-OIL,부산 동구,부산,동구,부산 동구 중앙대로 414 (좌천동),1,0,0,051-644-6200
A0027303,문현주유소,HD현대오일뱅크,부산 남구,부산,남구,부산 남구 우암로 374 (문현동),1,0,0,051-635-5103
A0027306,럭키주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 새싹로 230,1,0,0,051-808-5113
A0027309,지에스칼텍스㈜케이제이주유소,GS칼텍스,부산 부산진구,부산,부산진구,부산광역시 부산진구  전포대로 178 (전포제3동),1,0,1,051-817-7832
A0027311,한일주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 백양순환로110번길 19 (부암동),1,0,0,051-809-1542
A0027312,백양주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구  백양대로 234 (개금동),0,0,1,051-894-6622
A0027319,지에스칼텍스㈜ 율하신도시주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 율하로 293,1,0,1,055-338-5107
A0027320,대양주유소,알뜰주유소,부산 부산진구,부산,부산진구,부산 부산진구 새싹로 61-1 (부암동),1,1,1,051-818-6161
A0027325,진성주유소,S-OIL,부산 부산진구,부산,부산진구,부산 부산진구 백양대로 242,1,0,0,051-896-4500
A0027326,성도주유소,S-OIL,부산 북구,부산,북구,부산 북구 낙동대로 1642,1,0,0,051-333-3351
A0027327,월드주유소,자가상표,부산 기장군,부산,기장군,부산 기장군 기장읍 반송로 1559,1,0,1,051-723-3461
A0027329,중앙주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 낙동대로 1316,1,0,0,051-305-0629
A0027333,삼성주유소,HD현대오일뱅크,경기 수원시,경기,수원시,경기 수원시 영통구 매영로 248 (원천동),1,0,0,031-216-3001
A0027336,동해주유소,SK에너지,부산 해운대구,부산,해운대구,부산 해운대구 재반로 163 (재송동),1,0,0,051-783-8660
A0027337,반도주유소,S-OIL,부산 남구,부산,남구,부산 남구 신선로 442 (용당동),1,0,1,051-626-6828
A0027339,sc(주)센텀주유소,GS칼텍스,부산 해운대구,부산,해운대구,부산 해운대구 수영강변대로 504 (반여동),1,0,1,051-527-4144
A0027343,금강주유소,HD현대오일뱅크,경남 거제시,경남,거제시,경남 거제시 거제면 거제남서로 3239,1,0,0,055-632-8998
A0027348,㈜진 해룡주유소,GS칼텍스,전남광주 순천시,전남광주,순천시,전남광주통합특별시 순천시 해룡면 여순로 1084,0,0,0,061-727-1919
A0027349,동방석유(주)황령산주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 황령대로 66 (전포동),1,0,1,051-803-5151
A0027351,동방석유(주)sk전포주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 동천로 10 (전포동),1,0,1,051-804-5152
A0027353,동방석유(주)초량주유소,SK에너지,부산 동구,부산,동구,부산 동구  중앙대로 302 (초량동),1,0,1,051-469-5181
A0027354,SK에너지(주) 연지오토self,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 동평로 239 (연지동),1,0,1,051-805-9285
A0027356,가야주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 가야대로552번길 39,1,0,0,051-896-6300
A0027357,동방석유(주)형제주유소,SK에너지,부산 동구,부산,동구,부산광역시 동구  자성로 127 (범일2동),1,0,1,051-646-5471
A0027359,광신석유(주)직영 양정주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 동평로 361 (양정동),1,0,0,051-862-7063
A0027360,대양대박주유소,GS칼텍스,부산 동구,부산,동구,부산 동구 성남로 42 (좌천동),0,0,1,051-634-5252
A0027368,진성3주유소,HD현대오일뱅크,부산 부산진구,부산,부산진구,부산 부산진구 백양대로 78 (당감동),1,0,0,051-891-1881
A0027373,(주)주공에너지,알뜰주유소,부산 부산진구,부산,부산진구,부산 부산진구 백양대로 231,1,1,1,051-898-0809
A0027379,영우에너지 부전주유소,S-OIL,부산 부산진구,부산,부산진구,부산 부산진구 신천대로 132,1,0,1,051-802-5593
A0027380,(주)태화주유소,SK에너지,부산 부산진구,부산,부산진구,부산 부산진구 가야대로 402,1,0,0,051-896-6147
A0027382,시원석유㈜해수부주유소,HD현대오일뱅크,부산 동구,부산,동구,부산 동구 중앙대로 352,1,0,0,051-466-1449
A0027385,중동주유소,자가상표,경남 거창군,경남,거창군,경남 거창군 거창읍 거창대로 4,0,0,0,055-944-7640
A0027391,금산주유소,S-OIL,경남 양산시,경남,양산시,경남 양산시 동면 양산대로 410,1,0,0,055-364-4022
A0027394,부성셀프주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 삼안로 6 (지내동),1,0,0,055-326-4536
A0027395,초산주유소,GS칼텍스,경남 양산시,경남,양산시,경남 양산시 하북면 양산대로 2501,0,0,0,055-381-5182
A0027398,금정산주유소,SK에너지,부산 금정구,부산,금정구,부산 금정구 금샘로 399 (구서동),0,0,0,051-517-5472
A0027403,이왕주유소,HD현대오일뱅크,부산 강서구,부산,강서구,부산 강서구 공항로 1423 (대저1동),1,0,0,051-972-9007
A0027406,한라주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 학장로 107,1,0,0,051-326-9399
A0027413,명지농협주유소,NH-OIL,부산 강서구,부산,강서구,부산 강서구 르노삼성대로 572 (명지동),1,0,1,051-294-8528
A0027418,가야셀프주유소,HD현대오일뱅크,경남 김해시,경남,김해시,경남 김해시 해반천로 268 (삼계동),1,0,0,055-314-5158
A0027421,경동주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 백양대로 386 (주례동),1,0,0,051-311-6114
A0027422,흥일주유소 주식회사,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 낙동대로 1520 (삼락동),0,0,0,051-302-6244
A0027428,보배산주유소,S-OIL,경남 창원시,경남,창원시,경남 창원시 진해구 진해대로 2170,1,0,1,055-551-0098
A0027429,동양주유소,HD현대오일뱅크,부산 금정구,부산,금정구,부산 금정구  반송로 391 (서동),1,0,0,051-523-1214
A0027433,오봉주유소,SK에너지,부산 강서구,부산,강서구,부산 강서구 호계로 1 (죽림동),0,0,0,051-972-5177
A0027435,화명주유소,HD현대오일뱅크,경남 창녕군,경남,창녕군,경남 창녕군 온천로 1173,1,0,0,055-536-5667
A0027436,용마주유소,알뜰주유소,부산 사상구,부산,사상구,부산 사상구 가야대로 329,1,0,1,051-311-3653
A0027439,오일필드㈜김해부원지점,자가상표,경남 김해시,경남,김해시,경남 김해시 호계로 272,1,0,0,055-322-5189
A0027446,산업주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 낙동대로 879 (감전동),1,0,0,051-311-4305
A0027448,아산주유소,S-OIL,부산 사상구,부산,사상구,부산 사상구 새벽로 1 (학장동),1,0,0,051-312-0051
A0027453,(주)젤코바,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 가야대로 63,1,0,0,051-323-6621
A0027462,성경주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 모덕로 69 (모라동),0,0,0,051-304-5100
A0027464,우양피앤엘㈜ 공항주유소,S-OIL,부산 강서구,부산,강서구,부산 강서구 공항로 469,0,0,0,051-941-7237
A0027467,무지개주유소,HD현대오일뱅크,부산 북구,부산,북구,부산 북구 금곡대로 692,0,0,0,051-335-4330
A0027470,부영석유(주)도매주유소,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 가야대로 10 (감전동),1,0,0,051-315-1117
A0027479,가락타운주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 낙동대로 730 (엄궁동),1,0,0,051-325-1200
A0027480,제일주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 가락대로 1417,0,0,0,051-971-2727
A0027482,더케이주유소,S-OIL,울산 북구,울산,북구,울산 북구 매곡로 164,1,0,0,052-900-3600
A0027485,(주)경인에너지,S-OIL,부산 강서구,부산,강서구,부산 강서구 생곡로 40 (녹산동),0,0,0,051-971-5013
A0027491,SY삼계셀프주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 김해대로 1604,1,0,0,055-346-0368
A0027495,화명신도시주유소,알뜰주유소,부산 북구,부산,북구,부산 북구 금곡대로 203,0,0,1,051-365-0711
A0027502,스마트주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 가야대로 377,1,0,0,051-314-5151
A0027506,(주)좋은기름나라새사상셀프주유소지점,S-OIL,부산 사상구,부산,사상구,부산 사상구 새벽로 154,1,0,0,051-328-2270
A0027511,센텀타이거주유소,알뜰주유소,부산 수영구,부산,수영구,부산 수영구 민락본동로 30,1,0,1,051-751-2281
A0027522,㈜덕양에너지직영 굿모닝주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 학감대로 70,1,0,1,051-323-2123
A0027524,세원주유소,알뜰주유소,부산 사상구,부산,사상구,부산 사상구 학감대로 178,1,0,0,051-328-5311
A0027531,가금 주유소,자가상표,부산 사상구,부산,사상구,부산 사상구 백양대로 349 (주례동),1,0,0,051-000-0000
A0027534,녹산화물터미널주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 녹산산업북로 119 (송정동),0,0,0,051-941-3015
A0027540,㈜구룡 구룡주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 가야대로 150,1,0,0,051-316-4360
A0027543,지에스칼텍스(주)구영주유소,GS칼텍스,울산 울주군,울산,울주군,울산 울주군 범서읍 구영로 206,1,0,1,052-244-8835
A0027546,녹산주유소,S-OIL,부산 강서구,부산,강서구,부산 강서구 낙동남로 700,1,0,0,051-832-7560
A0027550,엄궁주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 낙동대로 681,1,0,0,051-316-4202
A0027551,명품주유소,HD현대오일뱅크,부산 강서구,부산,강서구,부산 강서구 대저로 235,0,0,0,051-941-0052
A0027564,우리2주유소,알뜰주유소,부산 강서구,부산,강서구,부산 강서구 낙동북로 142,1,0,1,051-971-5585
A0027568,지에스칼텍스(주)서부주유소,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 낙동대로 1380,1,0,1,051-304-8873
A0027582,삼보주유소/충전소,GS칼텍스,부산 북구,부산,북구,부산 북구 만덕대로 331 (만덕동),1,0,0,051-336-2002
A0027589,부영주유소,S-OIL,부산 사상구,부산,사상구,부산 사상구 낙동대로 994,1,0,0,051-317-0296
A0027592,(주)호림에너지 호림주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 낙동대로 669 (엄궁동),0,0,0,051-317-5187
A0027597,부산축산업협동조합 농협주유소,NH-OIL,부산 강서구,부산,강서구,부산 강서구  낙동남로 448 (녹산동),0,0,1,051-973-8141
A0027598,북부산셀프주유소,HD현대오일뱅크,부산 북구,부산,북구,부산 북구 금곡대로 37,1,0,0,051-341-0151
A0027607,HD현대오일뱅크㈜직영 감전주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 낙동대로 978 (감전동),0,0,1,051-315-6362
A0027613,CJ대한통운㈜ 사상 P-OIL,S-OIL,부산 사상구,부산,사상구,부산 사상구 낙동대로 1274,1,0,0,051-305-9551
A0027614,서강주유소,SK에너지,부산 강서구,부산,강서구,부산 강서구 낙동북로 42 (강동동),1,0,0,051-971-8484
A0027618,대양석유㈜두꺼비주유소,SK에너지,부산 북구,부산,북구,부산 북구 금곡대로 362,1,0,1,051-362-5555
A0027619,대양석유㈜신광주유소,SK에너지,부산 북구,부산,북구,부산 북구 덕천로 275 (만덕동),1,0,1,051-336-9911
A0027625,은마석유(주)직영 강서주유소,HD현대오일뱅크,부산 강서구,부산,강서구,부산 강서구 공항로 483,1,0,1,051-973-5104
A0027628,(주)우양네트웍스 구도일주유소 삼광,S-OIL,부산 강서구,부산,강서구,부산 강서구 공항로 799 (대저2동),1,0,0,051-941-5188
A0027632,만선주유소,HD현대오일뱅크,부산 강서구,부산,강서구,부산 강서구 가락대로210번길 102,0,0,0,051-831-9171
A0027633,새한가스㈜명품주유소,HD현대오일뱅크,부산 북구,부산,북구,부산 북구 금곡대로 113,1,0,1,051-343-3003
A0027637,구랑주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 가락대로 546 (구랑동),1,0,0,051-972-1571
A0027641,광신석유(주)직영 가야대로주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 가야대로 395,1,0,0,070-4788-8153
A0027642,(주)소모 과학셀프주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 과학산단로 297 (지사동),1,0,1,051-973-5153
A0027643,은마석유 경기장주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 낙동북로 364,1,0,1,051-971-7956
A0027645,은마석유(주)신호주유소,HD현대오일뱅크,부산 강서구,부산,강서구,부산 강서구  낙동남로 514,1,0,1,051-971-6331
A0027651,지에스칼텍스(주)자이언트주유소,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 강변대로 458 (엄궁동),1,0,1,051-315-4027
A0027652,대양석유(주)한마음주유소,SK에너지,부산 강서구,부산,강서구,부산 강서구 르노삼성대로 604 (명지동),1,0,1,051-271-2452
A0027658,지에스칼텍스(주)강변주유소,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 강변대로 412 (엄궁동),1,0,1,051-323-4027
A0027662,맥도주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 공항로 381 (대저2동),1,0,1,051-973-5735
A0027668,광신석유(주)직영 백양대로주유소,SK에너지,부산 북구,부산,북구,부산 북구 백양대로 995 (구포동),1,0,0,051-337-3100
A0027672,대양산업(주)대양가덕주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 거가대로 2571,1,0,1,051-715-2201
A0027673,광신석유(주)직영 명지주유소,SK에너지,부산 강서구,부산,강서구,부산 강서구 르노삼성대로 372,1,0,0,051-271-4405
A0027674,(주)덕양에너지 직영 구덕산주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 학감대로 98 (학장동),1,0,1,051-323-9890
A0027682,㈜성민주유소,S-OIL,부산 강서구,부산,강서구,부산 강서구 가락대로 389,0,0,1,051-832-1611
A0027686,한솔유화㈜ 금곡주유소,SK에너지,부산 북구,부산,북구,부산 북구 금곡대로 604,1,0,1,051-334-7771
A0027694,해안주유소,SK에너지,부산 강서구,부산,강서구,부산 강서구 낙동남로 432,1,0,0,070-8894-3569
A0027695,신항만주유소,HD현대오일뱅크,부산 강서구,부산,강서구,부산 강서구 가락대로1243번길 68,1,0,0,051-973-0935
A0027698,에스씨(주) 새문주유소,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 학감대로 30 (학장동),1,0,1,051-324-3502
A0027699,지에스칼텍스(주)구포셀프주유소,GS칼텍스,부산 북구,부산,북구,부산 북구 사상로 619 (구포동),1,0,1,051-338-5189
A0027700,대경산업㈜ 금곡대로주유소,GS칼텍스,부산 북구,부산,북구,부산 북구 금곡대로 712,1,0,1,051-365-4830
A0027702,㈜제이와이비젼 명성주유소,GS칼텍스,부산 사상구,부산,사상구,부산 사상구 학감대로 220 (감전동),1,0,1,051-324-5085
A0027703,(주)시큐 대저고속주유소,GS칼텍스,부산 강서구,부산,강서구,부산 강서구 체육공원로 66 (대저1동),0,0,1,051-941-5151
A0027705,대선석유㈜ 학장점,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 학감대로 73,1,0,0,051-327-7548
A0027706,정무에너지㈜ 만덕주유소,S-OIL,부산 북구,부산,북구,부산 북구 만덕대로 170,1,0,1,051-343-5155
A0027708,대림주유소,S-OIL,부산 사상구,부산,사상구,부산 사상구 낙동대로 1320,1,0,0,051-000-0000
A0027711,에스알디㈜더리치주유소,HD현대오일뱅크,부산 사상구,부산,사상구,부산 사상구 낙동대로 753 (엄궁동),1,0,0,051-311-5025
A0027715,㈜더블유케이에너지,S-OIL,부산 사상구,부산,사상구,부산 사상구 백양대로 480,1,0,1,051-717-3381
A0027718,(주)범방주유소,SK에너지,부산 강서구,부산,강서구,부산 강서구 가락대로 963,1,0,1,051-971-3337
A0027724,빙그레주유소,SK에너지,경남 김해시,경남,김해시,경남 김해시 한림면 김해대로 926,1,0,0,055-345-8826
A0027730,성신주유소,GS칼텍스,울산 북구,울산,북구,울산 북구 동대로 6-1 (호계동),0,0,0,000-000-0000
A0027732,현성주유소,GS칼텍스,경남 김해시,경남,김해시,경남 김해시 김해대로 2648 (안동),0,0,0,055-321-6711
A0027747,대경주유소,HD현대오일뱅크,부산 동래구,부산,동래구,부산 동래구 반송로 185 (안락동),0,0,0,051-555-1177
A0027749,에스씨㈜ 우리주유소,GS칼텍스,부산 해운대구,부산,해운대구,부산 해운대구 수영강변대로 276,1,0,1,051-784-6298
A0027753,㈜영원석유 영원주유소,HD현대오일뱅크,부산 해운대구,부산,해운대구,부산 해운대구 해운대로 1178,1,0,0,051-702-7293
A0027755,한양주유소,SK에너지,부산 동래구,부산,동래구,부산 동래구  충렬대로 300 (낙민동),0,0,1,051-554-3363
A0027759,신화주유소,GS칼텍스,경남 양산시,경남,양산시,경남 양산시 상북면 와곡강변길 22,1,0,0,055-374-7733
A0027760,고모로주유소,S-OIL,경남 김해시,경남,김해시,경남 김해시 진례면 고모로 82,0,0,0,055-346-7001
A0027766,남부산고속주유소,S-OIL,부산 부산진구,부산,부산진구,부산 부산진구 거제대로 84 (양정동),1,0,0,051-867-2231
A0027768,농산물주유소,SK에너지,부산 사상구,부산,사상구,부산 사상구 농산물시장로25번길 94,0,0,0,051-327-0011
A0027777,밀양셀프주유소,GS칼텍스,경남 밀양시,경남,밀양시,경남 밀양시 밀양대로 1776,1,0,0,055-353-1391
A0027778,(주)대원에너지 대원주유소,S-OIL,부산 동래구,부산,동래구,부산 동래구 충렬대로 460  (안락동),1,0,0,051-852-6492
A0027780,대일주유소,알뜰주유소,부산 동래구,부산,동래구,부산 동래구 충렬대로 124,1,0,1,051-502-1155
A0027790,대원주유소,S-OIL,부산 동래구,부산,동래구,부산 동래구 미남로 38,1,0,0,051-502-0733
A0027794,한창주유소,HD현대오일뱅크,부산 동래구,부산,동래구,부산 동래구 우장춘로 56,1,0,0,051-583-5151
A0027796,㈜바이펙스 교대주유소,HD현대오일뱅크,부산 동래구,부산,동래구,부산 동래구 여고로 131,1,0,1,051-504-0636
A0027803,안락대흥주유소,SK에너지,부산 동래구,부산,동래구,부산 동래구 충렬대로 440,1,0,0,051-528-5189
A0027807,황금주유소,S-OIL,부산 연제구,부산,연제구,부산 연제구 온천천남로 86 (연산동),1,0,0,051-916-9888
A0027812,오케이(OK)주유소,HD현대오일뱅크,부산 동래구,부산,동래구,부산 동래구  충렬대로 400 (안락동),1,0,0,051-531-2535
A0027813,양산공단주유소,SK에너지,경남 양산시,경남,양산시,경남 양산시 충렬로 167 (유산동),0,0,0,055-385-5821
A0027816,SK에너지㈜직영 삼진셀프주유소,SK에너지,부산 북구,부산,북구,부산 북구 의성로53번길 5,1,0,1,051-342-3516
A0027822,명장주유소,알뜰주유소,부산 동래구,부산,동래구,부산 동래구 반송로 303 (명장동),1,0,0,051-522-3355
A0027837,(주)삼보명진주유소,GS칼텍스,부산 동래구,부산,동래구,부산 동래구 충렬대로 51 (온천동),1,0,1,051-553-3000
A0027846,㈜OS에너지 동호주유소,GS칼텍스,부산 동래구,부산,동래구,부산 동래구 반송로 245,1,0,0,051-526-9967
A0027847,동방석유(주)푸른주유소,SK에너지,부산 동래구,부산,동래구,부산 동래구 충렬대로 121 (온천동),1,0,1,051-555-3827
A0027851,현대오일뱅크(주)직영 부산현대주유소,HD현대오일뱅크,부산 연제구,부산,연제구,부산 연제구 아시아드대로 107 (거제동),0,0,1,051-502-9131
A0027854,광신석유(주)직영 충렬대로주유소,SK에너지,부산 동래구,부산,동래구,부산 동래구 충렬대로 95,1,0,0,051-555-3258
A0027858,대양석유(주)부흥주유소,SK에너지,부산 연제구,부산,연제구,부산 연제구 과정로 120 (연산동),1,0,1,051-758-1008
A0027859,현대오일뱅크㈜직영 연산셀프주유소,HD현대오일뱅크,부산 연제구,부산,연제구,부산 연제구 중앙대로 1179,1,0,1,051-867-6741
A0027867,자이주유소,GS칼텍스,부산 연제구,부산,연제구,부산 연제구 과정로 325,1,0,0,051-864-4244
A0027873,연안로주유소,알뜰주유소,부산 연제구,부산,연제구,부산 연제구 연안로 20,1,0,1,051-758-5351
A0027875,안락교차로주유소,GS칼텍스,부산 동래구,부산,동래구,부산 동래구 충렬대로 330 (안락동),0,0,0,051-552-6262
A0027878,연제주유소,S-OIL,부산 연제구,부산,연제구,부산 연제구 연수로 87,0,0,0,051-636-4356
A0027884,신흥주유소,S-OIL,경남 의령군,경남,의령군,경남 의령군 봉수면 대한로 1047,0,0,0,055-573-6500
A0027888,경남주유소,SK에너지,경남 함안군,경남,함안군,경남 함안군 칠원면 경남대로 1612,1,0,1,055-587-5150
A0027893,중앙주유소,GS칼텍스,경남 의령군,경남,의령군,경남 의령군 의령읍 백산로 4,1,0,0,055-573-2621
A0027902,큰길주유소,S-OIL,경남 의령군,경남,의령군,경남 의령군 정곡면 의합대로 1157,1,0,1,055-573-3212
A0027904,남강주유소,HD현대오일뱅크,경남 의령군,경남,의령군,경남 의령군 의령읍 남강로 761,0,0,0,055-572-1185
A0027905,우리주유소,GS칼텍스,경남 함안군,경남,함안군,경남 함안군 산인면 송산로 117,0,0,0,055-583-7070
A0027912,일삼주유소,HD현대오일뱅크,경남 함안군,경남,함안군,경남 함안군 대산면 함의로 735,0,0,0,055-582-4704
A0027916,청암주유소,S-OIL,경남 하동군,경남,하동군,경남 하동군 청암면 청학로 654,1,0,0,055-884-0407
A0027918,하얀100내서주유소,GS칼텍스,경남 창원시,경남,창원시,경남 창원시 마산회원구 내서읍 광려천서로 193,1,0,1,055-232-2008
A0027920,고암주유소,HD현대오일뱅크,경남 창녕군,경남,창녕군,경남 창녕군 고암면 창밀로 366,0,0,0,055-533-0888
A0027921,동강주유소,S-OIL,경남 창원시,경남,창원시,경남 창원시 마산합포구 가포로 628 (덕동동),1,0,0,055-221-3331
A0027922,강변주유소,S-OIL,경남 함안군,경남,함안군,경남 함안군 법수면 법정로 224,0,0,0,055-584-2331
A0027923,새천년주유소,S-OIL,경남 창원시,경남,창원시,경남 창원시 마산합포구 진동면 남해안대로 5422,1,0,0,055-271-7776
A0027928,아시아드주유소,GS칼텍스,부산 연제구,부산,연제구,부산 연제구  거제대로 130 (거제동),1,0,1,051-852-4144
A0027939,예곡,S-OIL,경남 함안군,경남,함안군,경남 함안군 칠원면 경남대로 1500,0,0,0,055-587-2941
A0027943,영남주유소,GS칼텍스,경남 창녕군,경남,창녕군,경남 창녕군 도천면 영산도천로 285,0,0,0,055-536-7799
